ES.ID,Study,Year,Category,Sub_category,Response,same_trt,experiment,Ctrl-shared_YN,Shared-Control,LaterDiet,TrtFood,TrtResponse,TrtSE,TrtSD,CtrlFood,CtrlResponse,CtrlSE,CtrlSD,nTrt,nCtrl,Species,Sp_group,age_treated,sex,Trt_magnitude,Trt_duration,Recovery,LoH
573,Klepsatel et al. 2018,2018,Longevity,survival,Once-mated male Proportion alive 60 days post eclosion,eu,as,N,NA,,1/12Y,0.49,,0.185,N-150,0.09,,0.067,5,5,Drosophila.melanogaster,Insect,youngest,Male,NA,1,0.79787234,higher
574,Klepsatel et al. 2018,2018,Longevity,survival,Once-mated female Proportion alive 60 days post eclosion,eu,as,N,NA,,1/12Y,0.65,,0.17,N-150,0.29,,0.167,5,5,Drosophila.melanogaster,Insect,youngest,Female,NA,1,0.791556728,higher
575,Klepsatel et al. 2018,2018,Condition,body_composition,male TAG equivalents (ug)/fly at 10 dp ecl,et,as,Y,DK,,1/6Y,28.8,,2.01,N-150,24.9,,2.39,6,6,Drosophila.melanogaster,Insect,youngest,Male,NA,1,0.396825397,higher
576,Klepsatel et al. 2018,2018,Condition,body_composition,female TAG equivalents (ug)/fly at 10 dp ecl,et,as,Y,DL,,1/6Y,80,,11.6,N-150,74.5,,5.85,6,6,Drosophila.melanogaster,Insect,youngest,Female,NA,1,0.392156863,higher
577,Klepsatel et al. 2018,2018,Condition,body_composition,male TAG equivalents (ug)/fly at 10 dp ecl,eu,as,Y,DK,,1/12Y,23.2,,2.21,N-150,24.9,,2.39,6,6,Drosophila.melanogaster,Insect,youngest,Male,NA,1,0.396825397,higher
578,Klepsatel et al. 2018,2018,Condition,body_composition,female TAG equivalents (ug)/fly at 10 dp ecl,eu,as,Y,DL,,1/12Y,80.4,,13.3,N-150,74.5,,5.85,6,6,Drosophila.melanogaster,Insect,youngest,Female,NA,1,0.387596899,higher
579,Klepsatel et al. 2018,2018,Condition,body_composition,male Proteins (ug)/fly at 10 dp ecl,et,as,Y,DM,,1/6Y,51.1,,4.08,N-150,47.4,,2.23,6,6,Drosophila.melanogaster,Insect,youngest,Male,NA,1,0.396825397,higher
580,Klepsatel et al. 2018,2018,Condition,body_composition,female Proteins (ug)/fly at 10 dp ecl,et,as,Y,DN,,1/6Y,96.4,,6.25,N-150,91.6,,7.32,6,6,Drosophila.melanogaster,Insect,youngest,Female,NA,1,0.392156863,higher
581,Klepsatel et al. 2018,2018,Condition,body_composition,male Proteins (ug)/fly at 10 dp ecl,eu,as,Y,DM,,1/12Y,49.3,,4.65,N-150,47.4,,2.23,6,6,Drosophila.melanogaster,Insect,youngest,Male,NA,1,0.396825397,higher
582,Klepsatel et al. 2018,2018,Condition,body_composition,female Proteins (ug)/fly at 10 dp ecl,eu,as,Y,DN,,1/12Y,92,,5.42,N-150,91.6,,7.32,6,6,Drosophila.melanogaster,Insect,youngest,Female,NA,1,0.387596899,higher
583,Kojima et al. 2015,2015,Condition,size_growth,Weight (mg) after 10 d feeding,ev,at,Y,DO,Artemia,F2,7.72,,0.65,F0,4.87,,1.01,5,5,Piaractus.mesopotamicus,Fish,youngest,Mixed,0,0.117647059,0.588235294,higher
584,Kojima et al. 2015,2015,Condition,size_growth,Weight (mg) after 10 d feeding,ew,at,Y,DO,Artemia,F4,7.18,,1.16,F0,4.87,,1.01,5,5,Piaractus.mesopotamicus,Fish,youngest,Mixed,0,0.210526316,0.526315789,higher
585,Kojima et al. 2015,2015,Condition,size_growth,Weight (mg) after 10 d feeding,ex,at,Y,DO,Artemia,F6,5.66,,2.59,F0,4.87,,1.01,5,5,Piaractus.mesopotamicus,Fish,youngest,Mixed,0,0.285714286,0.476190476,higher
586,Kojima et al. 2015,2015,Longevity,survival,Survival after 30 d in outdoor ponds,ev,at,Y,DP,Artemia + commercial feed,F2,50.93,,3.7,F0,40.78,,5.66,3,3,Piaractus.mesopotamicus,Fish,youngest,Mixed,0,0.117647059,0.85106383,higher
587,Kojima et al. 2015,2015,Longevity,survival,Survival after 30 d in outdoor ponds,ew,at,Y,DP,Artemia + commercial feed,F4,35.12,,0.45,F0,40.78,,5.66,3,3,Piaractus.mesopotamicus,Fish,youngest,Mixed,0,0.210526316,0.816326531,higher
588,Kojima et al. 2015,2015,Longevity,survival,Survival after 30 d in outdoor ponds,ex,at,Y,DP,Artemia + commercial feed,F6,32.79,,1.12,F0,40.78,,5.66,3,3,Piaractus.mesopotamicus,Fish,youngest,Mixed,0,0.285714286,0.784313725,higher
589,Krause & Caspers 2016,2016,Condition,size_growth,Body mass (g) at 24 mo.,ey,au,N,NA,6 crickets per week per individual,LQ,22.89,1.19,3.946783501,HQ,25.16,1.24,3.921224299,11,10,Salamandra.salamandra,Amphibian,youngest,Mixed,0.333333333,1,0.875,higher
590,Lang et al. 2018,2018,Longevity,survival,Male virgin average proportion survival to d 24,ez,av,N,NA,20% sucrose solution,Low,0.52,,0.27,High,0.88,,0.08,8,8,Aedes.aegypti,Insect,youngest,Male,0.1,1,0.6,higher
591,Lang et al. 2018,2018,Longevity,survival,Male mated average proportion survival to d 24,fa,av,N,NA,20% sucrose solution,Low,0.38,,0.08,High,0.79,,0.15,5,8,Aedes.aegypti,Insect,youngest,Male,0.1,1,0.636363636,higher
592,Lang et al. 2018,2018,Reproduction,mating,Male proportion of copulations across bulb duster and paint methods,fb,aw,Y,DQ,20% sucrose solution,Low,0.3303,,0.0035,High,0.3359,,0.0025,5,5,Aedes.aegypti,Insect,youngest,Male,0.2,1,0.090909091,higher
593,Lang et al. 2018,2018,Reproduction,mating,Male proportion of copulations across bulb duster and paint methods,fc,aw,Y,DQ,20% sucrose solution,Intermediate,0.3339,,0.0031,High,0.3359,,0.0025,5,5,Aedes.aegypti,Insect,youngest,Male,0.6,1,0.181818182,higher
594,Leftwich et al. 2018,2018,Reproduction,mating,Male proportion of copulations in as/a pairing,fd,ax,N,NA,3:1 sucrose,AS,0.5,,0.05,A,0.5,,0.05,3,3,Ceratitis.capitata,Insect,youngest,Male,NA,1,0.17921147,higher
595,Leftwich et al. 2018,2018,Reproduction,mating,Female proportion of copulations in as/a pair,fd,ax,N,NA,3:1 sucrose,AS,0.48,,0.07,A,0.52,,0.07,3,3,Ceratitis.capitata,Insect,youngest,Female,NA,1,0.17921147,higher
596,Leftwich et al. 2018,2018,Reproduction,mating,Male proportion of copulations in ass/a pair,fe,ax,N,NA,3:1 sucrose,ASS,0.02,,0.03,A,0.98,,0.03,3,3,Ceratitis.capitata,Insect,youngest,Male,NA,1,0.176056338,higher
597,Leftwich et al. 2018,2018,Reproduction,mating,Female proportion of copulations in ass/a pair,fe,ax,N,NA,3:1 sucrose,ASS,0.42,,0.04,A,0.58,,0.04,3,3,Ceratitis.capitata,Insect,youngest,Female,NA,1,0.176056338,higher
598,Leftwich et al. 2018,2018,Reproduction,mating,Male proportion of copulations in a/s pair,fg,ax,N,NA,3:1 sucrose,S,0.03,,0.02,A,0.97,,0.02,3,3,Ceratitis.capitata,Insect,youngest,Male,NA,1,0.187265918,higher
599,Leftwich et al. 2018,2018,Reproduction,mating,Female proportion of copulations in a/s pair,fg,ax,N,NA,3:1 sucrose,S,0.45,,0.06,A,0.55,,0.06,3,3,Ceratitis.capitata,Insect,youngest,Female,NA,1,0.187265918,higher
600,McKay et al. 2016,2016,Condition,size_growth,Adult body mass - uninfected (g),fn,ba,N,NA,10% honey water,Larva restricted,0.397640426,,0.0508747,Larva unrestricted,0.446393478,,0.05699351,48,47,Danaus.plexippus,Insect,juvenile,Mixed,0.75,0.25,0.333333333,higher
601,McKay et al. 2016,2016,Condition,size_growth,Adult body mass - infected (g),fo,ba,N,NA,10% honey water,Larva restricted,0.399617021,,0.048386022,Larva unrestricted,0.442,,0.067645283,48,48,Danaus.plexippus,Insect,juvenile,Mixed,0.75,0.25,0.333333333,higher
602,McKay et al. 2016,2016,Condition,stress_tolerance,Adult lifespan when starved and kept cool (days) - uninfected,fn,ba,N,NA,10% honey water,Larva restricted,7.6,,3.685557398,Larva unrestricted,8.96,,2.864728027,25,25,Danaus.plexippus,Insect,juvenile,Mixed,0.75,0.25,0.333333333,higher
603,McKay et al. 2016,2016,Condition,stress_tolerance,Adult lifespan when starved and kept cool (days) - infected,fo,ba,N,NA,10% honey water,Larva restricted,4.8,,2.645751311,Larva unrestricted,5.344827586,,2.159296547,25,29,Danaus.plexippus,Insect,juvenile,Mixed,0.75,0.25,0.333333333,higher
604,McKay et al. 2016,2016,Condition,immune,Adult hemocyte concentration - uninfected (cells/ul),fn,ba,N,NA,10% honey water,Larva restricted,3956.730769,,1827.420418,Larva unrestricted,4103.125,,1797.965524,26,24,Danaus.plexippus,Insect,juvenile,Mixed,0.75,0.25,0.310344828,higher
605,McKay et al. 2016,2016,Condition,immune,Adult hemocyte concentration - infected (cells/ul),fo,ba,N,NA,10% honey water,Larva restricted,4710.416667,,3048.582321,Larva unrestricted,4374.375,,1845.172734,24,20,Danaus.plexippus,Insect,juvenile,Mixed,0.75,0.25,0.310344828,higher
606,McKay et al. 2016,2016,Condition,immune,Adult OE spore load - infected,fo,ba,N,NA,10% honey water,Larva restricted,621195.6522,,356345.8433,Larva unrestricted,758288.0435,,333964.6045,46,46,Danaus.plexippus,Insect,juvenile,Mixed,0.75,0.25,0.333333333,lower
607,McKay et al. 2016,2016,Condition,size_growth,Adult body mass - uninfected (g),fn,ba,N,NA,20% honey water,Larva restricted,0.446078723,,0.067407379,Larva unrestricted,0.500825,,0.045932281,48,48,Danaus.plexippus,Insect,juvenile,Mixed,0.75,0.25,0.333333333,higher
608,McKay et al. 2016,2016,Condition,size_growth,Adult body mass - infected (g),fo,ba,N,NA,20% honey water,Larva restricted,0.443402222,,0.082795708,Larva unrestricted,0.480547917,,0.058988246,45,48,Danaus.plexippus,Insect,juvenile,Mixed,0.75,0.25,0.333333333,higher
609,McKay et al. 2016,2016,Condition,stress_tolerance,Adult lifespan when starved and kept cool (days) - uninfected,fn,ba,N,NA,20% honey water,Larva restricted,14.26923077,,4.350243141,Larva unrestricted,16.11111111,,2.832956234,26,27,Danaus.plexippus,Insect,juvenile,Mixed,0.75,0.25,0.333333333,higher
610,McKay et al. 2016,2016,Condition,stress_tolerance,Adult lifespan when starved and kept cool (days) - infected,fo,ba,N,NA,20% honey water,Larva restricted,6.826086957,,2.348155445,Larva unrestricted,7.592592593,,3.116448413,23,27,Danaus.plexippus,Insect,juvenile,Mixed,0.75,0.25,0.333333333,higher
611,McKay et al. 2016,2016,Condition,immune,Adult hemocyte concentration - uninfected (cells/ul),fn,ba,N,NA,20% honey water,Larva restricted,4401.5625,,1670.139413,Larva unrestricted,4478.365385,,1816.681582,24,26,Danaus.plexippus,Insect,juvenile,Mixed,0.75,0.25,0.310344828,higher
612,McKay et al. 2016,2016,Condition,immune,Adult hemocyte concentration - infected (cells/ul),fo,ba,N,NA,20% honey water,Larva restricted,4205.113636,,2369.437908,Larva unrestricted,4292.1875,,2650.80436,22,24,Danaus.plexippus,Insect,juvenile,Mixed,0.75,0.25,0.310344828,higher
613,McKay et al. 2016,2016,Condition,immune,Adult OE spore load - infected,fo,ba,N,NA,20% honey water,Larva restricted,740964.1473,,525409.6923,Larva unrestricted,752935.6061,,590447.6141,43,44,Danaus.plexippus,Insect,juvenile,Mixed,0.75,0.25,0.333333333,lower
614,Näslund et al. 2017,2017,Condition,size_growth,Exp 1 - Mass at end of PD2,fs,bf,N,NA,aquarium fish food,LR,0.4,,0.05,HR,0.5,,0.04,10,10,Salmo.trutta,Fish,youngest,Mixed,0.1,0.346153846,0.423076923,higher
615,Näslund et al. 2017,2017,Mobility,activity,Exp 1 - Activity level (associated with stream survival),fs,bf,N,NA,aquarium fish food,LR,284.7,,36.1,HR,272.9,,30.8,10,10,Salmo.trutta,Fish,youngest,Mixed,0.1,0.428571429,0.285714286,higher
616,Näslund et al. 2017,2017,Longevity,survival,Exp 1 - In-stream survival %,fs,bf,N,NA,wild food + aquarium fish food,LR,0.29,,0.17,HR,0.32,,0.1,10,10,Salmo.trutta,Fish,youngest,Mixed,0.1,0.138461538,0.769230769,higher
617,Näslund et al. 2017,2017,Condition,size_growth,Exp 2 - Mass at end of PD2,ft,bg,N,NA,aquarium fish food,LR,0.9,,0.11,HR,1.06,,0.1,11,10,Salmo.trutta,Fish,youngest,Mixed,0.1,0.346153846,0.423076923,higher
618,Näslund et al. 2017,2017,Mobility,activity,Exp 2 - Activity level (associated with stream survival),ft,bg,N,NA,aquarium fish food,LR,256,,90.11,HR,293.7,,58.81,11,10,Salmo.trutta,Fish,youngest,Mixed,0.1,0.428571429,0.285714286,higher
619,Näslund et al. 2017,2017,Longevity,survival,Exp 2 - In-stream survival %,ft,bg,N,NA,wild food + aquarium fish food,LR,0.48,,0.3,HR,0.43,,0.17,11,10,Salmo.trutta,Fish,youngest,Mixed,0.1,0.138461538,0.769230769,higher
620,Newman 1998,1998,Condition,size_growth,"Low temp, low dens - SVL at metamorphosis",fu,bh,N,NA,high rabbit chow,low-to-high,12.5,0.15,0.259807621,constant high,13,0.1,0.173205081,3,3,Scaphiopus.couchii,Amphibian,youngest,Mixed,0.5,0.458015267,0.538461538,higher
621,Newman 1998,1998,Condition,size_growth,"Low temp, high dens - SVL at metamorphosis",fv,bh,N,NA,high rabbit chow,low-to-high,11.3,0.16,0.277128129,constant high,11.1,0.13,0.225166605,3,3,Scaphiopus.couchii,Amphibian,youngest,Mixed,0.5,0.405405405,0.6,higher
622,Newman 1998,1998,Condition,size_growth,"High temp, low dens - SVL at metamorphosis",fw,bh,N,NA,high rabbit chow,low-to-high,11.3,0.07,0.121243557,constant high,10.9,0.1,0.173205081,3,3,Scaphiopus.couchii,Amphibian,youngest,Mixed,0.5,0.476190476,0.538461538,higher
623,Newman 1998,1998,Condition,size_growth,"High temp, high dens - SVL at metamorphosis",fx,bh,N,NA,high rabbit chow,low-to-high,10.6,0.07,0.121243557,constant high,10.4,0.1,0.173205081,3,3,Scaphiopus.couchii,Amphibian,youngest,Mixed,0.5,0.410958904,0.6,higher
624,Newman 1998,1998,Condition,development_rate,"Low temp, low dens - Larval period (days)",fu,bh,N,NA,high rabbit chow,low-to-high,13.1,0.1,0.173205081,constant high,11.4,0.1,0.173205081,3,3,Scaphiopus.couchii,Amphibian,youngest,Mixed,0.5,0.458015267,0.538461538,lower
625,Newman 1998,1998,Condition,development_rate,"Low temp, high dens - Larval period (days)",fv,bh,N,NA,high rabbit chow,low-to-high,14.8,0.4,0.692820323,constant high,12.3,0.1,0.173205081,3,3,Scaphiopus.couchii,Amphibian,youngest,Mixed,0.5,0.405405405,0.6,lower
626,Newman 1998,1998,Condition,development_rate,"High temp, low dens - Larval period (days)",fw,bh,N,NA,high rabbit chow,low-to-high,12.6,0.14,0.242487113,constant high,9.7,0.1,0.173205081,3,3,Scaphiopus.couchii,Amphibian,youngest,Mixed,0.5,0.476190476,0.538461538,lower
627,Newman 1998,1998,Condition,development_rate,"High temp, high dens - Larval period (days)",fx,bh,N,NA,high rabbit chow,low-to-high,14.6,0.4,0.692820323,constant high,11.7,0.1,0.173205081,3,3,Scaphiopus.couchii,Amphibian,youngest,Mixed,0.5,0.410958904,0.6,lower
628,Richardson & Smiseth 2018,2018,Condition,size_growth,day 10 mass,fz,bj,N,NA,Fed 3x per day,L,142.2,,28.9,H,257,,16.8,30,26,Nicrophorus.vespilloides,Insect,juvenile,Female,0.454545455,0.166666667,0.357142857,higher
629,Richardson & Smiseth 2018,2018,Condition,stress_tolerance,Mass after 7d starvation,fz,bj,N,NA,Fed 3x per day,LL,110.4,,10.7,HL,202.2,,4.6,20,18,Nicrophorus.vespilloides,Insect,juvenile,Female,0.454545455,0.166666667,0.357142857,higher
630,Richardson & Smiseth 2018,2018,Reproduction,egg_offspring_quantity,Clutch size - large carcass,ga,bj,N,NA,Fed 3x per day,LHH,19,,6.7,HHH,20.1,,5.4,10,11,Nicrophorus.vespilloides,Insect,juvenile,Female,0.454545455,0.166666667,0.485714286,higher
631,Richardson & Smiseth 2018,2018,Reproduction,egg_offspring_quantity,Clutch size - small carcass,gb,bj,N,NA,Fed 3x per day,LHL,17.9,,8.2,HHL,14.8,,7.7,12,7,Nicrophorus.vespilloides,Insect,juvenile,Female,0.454545455,0.166666667,0.485714286,higher
632,Richardson & Smiseth 2018,2018,Reproduction,egg_offspring_quality,Hatching success - large carcass,ga,bj,N,NA,Fed 3x per day,LHH,0.91,,0.11,HHH,0.92,,0.18,8,11,Nicrophorus.vespilloides,Insect,juvenile,Female,0.454545455,0.166666667,0.485714286,higher
633,Richardson & Smiseth 2018,2018,Reproduction,egg_offspring_quality,Hatching success - small carcass,gb,bj,N,NA,Fed 3x per day,LHL,0.89,,0.17,HHL,0.88,,0.18,10,7,Nicrophorus.vespilloides,Insect,juvenile,Female,0.454545455,0.166666667,0.485714286,higher
634,Richardson & Smiseth 2018,2018,Reproduction,egg_offspring_quality,Offspring mass - large carcass,ga,bj,N,NA,Fed 3x per day,LHH,0.19,,0.03,HHH,0.2,,0.03,10,10,Nicrophorus.vespilloides,Insect,juvenile,Female,0.454545455,0.166666667,0.485714286,higher
635,Richardson & Smiseth 2018,2018,Reproduction,egg_offspring_quality,Offspring mass - small carcass,gb,bj,N,NA,Fed 3x per day,LHL,0.12,,0.02,HHL,0.13,,0.03,12,7,Nicrophorus.vespilloides,Insect,juvenile,Female,0.454545455,0.166666667,0.485714286,higher
636,Richardson & Smiseth 2018,2018,Longevity,lifespan,Female lifespan (days) - large carcass,ga,bj,N,NA,Fed 3x per day,LHH,68.2,,8,HHH,65.9,,10.2,10,12,Nicrophorus.vespilloides,Insect,juvenile,Female,0.454545455,0.166666667,0.485714286,higher
637,Richardson & Smiseth 2018,2018,Longevity,lifespan,Female lifespan (days) - small carcass,gb,bj,N,NA,Fed 3x per day,LHL,66.9,,13.1,HHL,66,,5.9,13,7,Nicrophorus.vespilloides,Insect,juvenile,Female,0.454545455,0.166666667,0.485714286,higher
638,Richardson & Smiseth 2018,2018,Reproduction,egg_offspring_quality,Offspring lifespan (days) - large carcass,ga,bj,N,NA,Fed 3x per day,LHH,54.4,,6.9,HHH,48,,6.2,10,12,Nicrophorus.vespilloides,Insect,juvenile,Female,0.454545455,0.166666667,0.485714286,higher
639,Richardson & Smiseth 2018,2018,Reproduction,egg_offspring_quality,Offspring lifespan (days) - small carcass,gb,bj,N,NA,Fed 3x per day,LHL,49.1,,8.6,HHL,50.9,,6.8,13,7,Nicrophorus.vespilloides,Insect,juvenile,Female,0.454545455,0.166666667,0.485714286,higher
640,Schmidt et al. 2013,2013,Learning,,Song complexity (total number song types),hhhhhhh,ffff,N,NA,,Food restriction,5.4,0.55,1.555634919,Control,7.1,0.45,1.35,8,9,Melospiza.melodia,Bird,juvenile,Male,0.65,0.247663551,0.835616438,higher
641,Schmidt et al. 2013,2013,Learning,,Song-learning accuracy - SPCCs,hhhhhhh,ffff,N,NA,,Food restriction,0.5,0.01,0.028284271,Control,0.55,0.01,0.03,8,9,Melospiza.melodia,Bird,juvenile,Male,0.65,0.247663551,0.835616438,higher
642,Schmidt et al. 2013,2013,Learning,,Inverse of trill deviation (vocal performance),hhhhhhh,ffff,N,NA,,Food restriction,0.025,0.001,0.002828427,Control,0.028,0.0009,0.0027,8,9,Melospiza.melodia,Bird,juvenile,Male,0.65,0.247663551,0.835616438,higher
643,Schmidt et al. 2013,2013,Learning,,Song consistency - SPCCs (vocal performance),hhhhhhh,ffff,N,NA,,Food restriction,0.53,0.023,0.065053824,Control,0.53,0.016,0.048,8,9,Melospiza.melodia,Bird,juvenile,Male,0.65,0.247663551,0.835616438,higher
644,Schmidt et al. 2013,2013,Learning,,HVC volume (mm^3),hhhhhhh,ffff,N,NA,,Food restriction,0.87,0.061,0.172534055,Control,1,0.057,0.171,8,9,Melospiza.melodia,Bird,juvenile,Male,0.65,0.247663551,0.835616438,higher
645,Schmidt et al. 2013,2013,Learning,,HVC neuron number (x1000),hhhhhhh,ffff,N,NA,,Food restriction,123,8.1,22.91025971,Control,135,6.7,20.1,8,9,Melospiza.melodia,Bird,juvenile,Male,0.65,0.247663551,0.835616438,higher
646,Schmidt et al. 2013,2013,Learning,,RA volume (mm^3),hhhhhhh,ffff,N,NA,,Food restriction,0.32,0.018,0.050911688,Control,0.4,0.014,0.042,8,9,Melospiza.melodia,Bird,juvenile,Male,0.65,0.247663551,0.835616438,higher
647,Schmidt et al. 2013,2013,Learning,,Area X volume,hhhhhhh,ffff,N,NA,,Food restriction,1.9,0.08,0.22627417,Control,2,0.08,0.24,8,9,Melospiza.melodia,Bird,juvenile,Male,0.65,0.247663551,0.835616438,higher
648,Vargas et al. 2013b,2013,Reproduction,egg_offspring_quantity,C. maculata 30m - Preoviposition period (d),gc,bk,Y,DX,"2 weeks Ad lib E. kuehniella eggs, 2 weeks 6-h access",30 min,25.4,2.8,10.47664068,ad libitum,19.9,3,10.81665383,14,13,Coleomegilla.maculata,Insect,youngest,Female,0.020833333,1,0.480769231,lower
649,Vargas et al. 2013b,2013,Reproduction,egg_offspring_quantity,C. maculata 6h - Preoviposition period (d),gd,bk,Y,DX,"2 weeks Ad lib E. kuehniella eggs, 2 weeks 6-h access",6 h,20.9,2.7,9.734988444,ad libitum,19.9,3,10.81665383,13,13,Coleomegilla.maculata,Insect,youngest,Female,0.25,1,0.5,lower
650,Vargas et al. 2013b,2013,Reproduction,egg_offspring_quality,C. maculata 30m - egg mass (mg),gc,bk,Y,DY,"2 weeks Ad lib E. kuehniella eggs, 2 weeks 6-h access",30 min,0.166,0.0016,0.005986652,ad libitum,0.178,0.0014,0.005047772,14,13,Coleomegilla.maculata,Insect,youngest,Female,0.020833333,1,0.7,higher
651,Vargas et al. 2013b,2013,Reproduction,egg_offspring_quality,C. maculata 6h - egg mass (mg),gd,bk,Y,DY,"2 weeks Ad lib E. kuehniella eggs, 2 weeks 6-h access",6 h,0.169,0.0016,0.005768882,ad libitum,0.178,0.0014,0.005047772,13,13,Coleomegilla.maculata,Insect,youngest,Female,0.25,1,0.75,higher
652,Vargas et al. 2013b,2013,Reproduction,egg_offspring_quantity,C. maculata 30m - Fecundity (total eggs),gc,bk,Y,DZ,"2 weeks Ad lib E. kuehniella eggs, 2 weeks 6-h access",30 min,110.1,19.7,73.71065052,ad libitum,252.9,48.3,174.1481266,14,13,Coleomegilla.maculata,Insect,youngest,Female,0.020833333,1,0.7,higher
653,Vargas et al. 2013b,2013,Reproduction,egg_offspring_quantity,C. maculata 6h - Fecundity (total eggs),gd,bk,Y,DZ,"2 weeks Ad lib E. kuehniella eggs, 2 weeks 6-h access",6 h,279.2,64.2,231.4763919,ad libitum,252.9,48.3,174.1481266,13,13,Coleomegilla.maculata,Insect,youngest,Female,0.25,1,0.75,higher
654,Vargas et al. 2013b,2013,Reproduction,egg_offspring_quantity,C. maculata 30m - Reproductive period (d),gc,bk,Y,EA,"2 weeks Ad lib E. kuehniella eggs, 2 weeks 6-h access",30 min,10.5,1.7,6.360817558,ad libitum,18.5,2.9,10.4560987,14,13,Coleomegilla.maculata,Insect,youngest,Female,0.020833333,1,0.7,higher
655,Vargas et al. 2013b,2013,Reproduction,egg_offspring_quantity,C. maculata 6h - Reproductive period (d),gd,bk,Y,EA,"2 weeks Ad lib E. kuehniella eggs, 2 weeks 6-h access",6 h,18.4,3.5,12.61942946,ad libitum,18.5,2.9,10.4560987,13,13,Coleomegilla.maculata,Insect,youngest,Female,0.25,1,0.75,higher
656,Vargas et al. 2013b,2013,Reproduction,egg_offspring_quality,C. maculata 30m - Fertility (% eggs hatching_,gc,bk,Y,EB,"2 weeks Ad lib E. kuehniella eggs, 2 weeks 6-h access",30 min,65.5,5.5,20.57911563,ad libitum,70,6.5,23.43608329,14,13,Coleomegilla.maculata,Insect,youngest,Female,0.020833333,1,0.7,higher
657,Vargas et al. 2013b,2013,Reproduction,egg_offspring_quality,C. maculata 6h - Fertility (% eggs hatching_,gd,bk,Y,EB,"2 weeks Ad lib E. kuehniella eggs, 2 weeks 6-h access",6 h,74.6,3.7,13.34053972,ad libitum,70,6.5,23.43608329,13,13,Coleomegilla.maculata,Insect,youngest,Female,0.25,1,0.75,higher
658,Vargas et al. 2013b,2013,Reproduction,egg_offspring_quantity,H. convergens 30m - Preoviposition period (d),ge,bk,Y,EC,"2 weeks Ad lib E. kuehniella eggs, 2 weeks 6-h access Schizaphis graminum, 2 weeks Ad lib S. gramium",30 min,8.8,0.1,0.435889894,ad libitum,10,0.3,1.307669683,19,19,Hippodamia.convergens,Insect,youngest,Female,0.020833333,1,0.219512195,lower
659,Vargas et al. 2013b,2013,Reproduction,egg_offspring_quantity,H. convergens 6h - Preoviposition period (d),gf,bk,Y,EC,"2 weeks Ad lib E. kuehniella eggs, 2 weeks 6-h access Schizaphis graminum, 2 weeks Ad lib S. gramium",6 h,10.1,1.6,6.97423831,ad libitum,10,0.3,1.307669683,19,19,Hippodamia.convergens,Insect,youngest,Female,0.25,1,0.303030303,lower
660,Vargas et al. 2013b,2013,Reproduction,egg_offspring_quality,H. convergens 30m - egg mass (mg),ge,bk,Y,ED,"2 weeks Ad lib E. kuehniella eggs, 2 weeks 6-h access Schizaphis graminum, 2 weeks Ad lib S. gramium",30 min,0.174,0.0033,0.014384367,ad libitum,0.19,0.0034,0.014820256,19,19,Hippodamia.convergens,Insect,youngest,Female,0.020833333,1,0.663157895,higher
661,Vargas et al. 2013b,2013,Reproduction,egg_offspring_quality,H. convergens 6h - egg mass (mg),gf,bk,Y,ED,"2 weeks Ad lib E. kuehniella eggs, 2 weeks 6-h access Schizaphis graminum, 2 weeks Ad lib S. gramium",6 h,0.184,0.003,0.013076697,ad libitum,0.19,0.0034,0.014820256,19,19,Hippodamia.convergens,Insect,youngest,Female,0.25,1,0.73255814,higher
662,Vargas et al. 2013b,2013,Reproduction,egg_offspring_quantity,H. convergens 30m - Fecundity (total eggs),ge,bk,Y,EF,"2 weeks Ad lib E. kuehniella eggs, 2 weeks 6-h access Schizaphis graminum, 2 weeks Ad lib S. gramium",30 min,361.3,58.4,254.5596983,ad libitum,481.8,59.1,257.6109276,19,19,Hippodamia.convergens,Insect,youngest,Female,0.020833333,1,0.663157895,higher
663,Vargas et al. 2013b,2013,Reproduction,egg_offspring_quantity,H. convergens 6h - Fecundity (total eggs),gf,bk,Y,EF,"2 weeks Ad lib E. kuehniella eggs, 2 weeks 6-h access Schizaphis graminum, 2 weeks Ad lib S. gramium",6 h,405.8,37.3,162.5869306,ad libitum,481.8,59.1,257.6109276,19,19,Hippodamia.convergens,Insect,youngest,Female,0.25,1,0.73255814,higher
664,Vargas et al. 2013b,2013,Reproduction,egg_offspring_quantity,H. convergens 30m - Reproductive period (d),ge,bk,Y,EG,"2 weeks Ad lib E. kuehniella eggs, 2 weeks 6-h access Schizaphis graminum, 2 weeks Ad lib S. gramium",30 min,22,3.1,13.51258672,ad libitum,21.9,2.6,11.33313725,19,19,Hippodamia.convergens,Insect,youngest,Female,0.020833333,1,0.663157895,higher
665,Vargas et al. 2013b,2013,Reproduction,egg_offspring_quantity,H. convergens 6h - Reproductive period (d),gf,bk,Y,EG,"2 weeks Ad lib E. kuehniella eggs, 2 weeks 6-h access Schizaphis graminum, 2 weeks Ad lib S. gramium",6 h,21.8,2.2,9.589577676,ad libitum,21.9,2.6,11.33313725,19,19,Hippodamia.convergens,Insect,youngest,Female,0.25,1,0.73255814,higher
