"Category","age","sex","magnitude","duration","Recovery","Sub.cat","same.trt","same.ctrl","Study","Species","Species.no.phylo","ES.ID","Sp.group","m1i","m2i","sd1i","sd2i","n1i","n2i","nCtrl"
"Longevity","juvenile","Female",0.545454545,0.166666667,0.485714286,"lifespan","gb",NA,"Richardson & Smiseth 2018","Nicrophorus.vespilloides","Nicrophorus.vespilloides","637","Insect",66.9,66,13.1,5.9,13,7,7
"Reproduction","juvenile","Female",0.545454545,0.166666667,0.485714286,"egg_offspring_quality","ga",NA,"Richardson & Smiseth 2018","Nicrophorus.vespilloides","Nicrophorus.vespilloides","638","Insect",54.4,48,6.9,6.2,10,12,12
"Reproduction","juvenile","Female",0.545454545,0.166666667,0.485714286,"egg_offspring_quality","gb",NA,"Richardson & Smiseth 2018","Nicrophorus.vespilloides","Nicrophorus.vespilloides","639","Insect",49.1,50.9,8.6,6.8,13,7,7
"Learning","juvenile","Male",0.35,0.247663551,0.835616438,"","hhhhhhh",NA,"Schmidt et al. 2013","Melospiza.melodia","Melospiza.melodia","640","Bird",5.4,7.1,1.555634919,1.35,8,9,9
"Learning","juvenile","Male",0.35,0.247663551,0.835616438,"","hhhhhhh",NA,"Schmidt et al. 2013","Melospiza.melodia","Melospiza.melodia","641","Bird",0.5,0.55,0.028284271,0.03,8,9,9
"Learning","juvenile","Male",0.35,0.247663551,0.835616438,"","hhhhhhh",NA,"Schmidt et al. 2013","Melospiza.melodia","Melospiza.melodia","642","Bird",0.025,0.028,0.002828427,0.0027,8,9,9
"Learning","juvenile","Male",0.35,0.247663551,0.835616438,"","hhhhhhh",NA,"Schmidt et al. 2013","Melospiza.melodia","Melospiza.melodia","643","Bird",0.53,0.53,0.065053824,0.048,8,9,9
"Learning","juvenile","Male",0.35,0.247663551,0.835616438,"","hhhhhhh",NA,"Schmidt et al. 2013","Melospiza.melodia","Melospiza.melodia","644","Bird",0.87,1,0.172534055,0.171,8,9,9
"Learning","juvenile","Male",0.35,0.247663551,0.835616438,"","hhhhhhh",NA,"Schmidt et al. 2013","Melospiza.melodia","Melospiza.melodia","645","Bird",123,135,22.91025971,20.1,8,9,9
"Learning","juvenile","Male",0.35,0.247663551,0.835616438,"","hhhhhhh",NA,"Schmidt et al. 2013","Melospiza.melodia","Melospiza.melodia","646","Bird",0.32,0.4,0.050911688,0.042,8,9,9
"Learning","juvenile","Male",0.35,0.247663551,0.835616438,"","hhhhhhh",NA,"Schmidt et al. 2013","Melospiza.melodia","Melospiza.melodia","647","Bird",1.9,2,0.22627417,0.24,8,9,9
"Reproduction","youngest","Female",0.979166667,1,0.480769231,"egg_offspring_quantity","gc","DX","Vargas et al. 2013b","Coleomegilla.maculata","Coleomegilla.maculata","648","Insect",19.9,25.4,10.81665383,10.47664068,13,14,13
"Reproduction","youngest","Female",0.75,1,0.5,"egg_offspring_quantity","gd","DX","Vargas et al. 2013b","Coleomegilla.maculata","Coleomegilla.maculata","649","Insect",19.9,20.9,10.81665383,9.734988444,13,13,13
"Reproduction","youngest","Female",0.979166667,1,0.7,"egg_offspring_quality","gc","DY","Vargas et al. 2013b","Coleomegilla.maculata","Coleomegilla.maculata","650","Insect",0.166,0.178,0.005986652,0.005047772,14,13,13
"Reproduction","youngest","Female",0.75,1,0.75,"egg_offspring_quality","gd","DY","Vargas et al. 2013b","Coleomegilla.maculata","Coleomegilla.maculata","651","Insect",0.169,0.178,0.005768882,0.005047772,13,13,13
"Reproduction","youngest","Female",0.979166667,1,0.7,"egg_offspring_quantity","gc","DZ","Vargas et al. 2013b","Coleomegilla.maculata","Coleomegilla.maculata","652","Insect",110.1,252.9,73.71065052,174.1481266,14,13,13
"Reproduction","youngest","Female",0.75,1,0.75,"egg_offspring_quantity","gd","DZ","Vargas et al. 2013b","Coleomegilla.maculata","Coleomegilla.maculata","653","Insect",279.2,252.9,231.4763919,174.1481266,13,13,13
"Reproduction","youngest","Female",0.979166667,1,0.7,"egg_offspring_quantity","gc","EA","Vargas et al. 2013b","Coleomegilla.maculata","Coleomegilla.maculata","654","Insect",10.5,18.5,6.360817558,10.4560987,14,13,13
"Reproduction","youngest","Female",0.75,1,0.75,"egg_offspring_quantity","gd","EA","Vargas et al. 2013b","Coleomegilla.maculata","Coleomegilla.maculata","655","Insect",18.4,18.5,12.61942946,10.4560987,13,13,13
"Reproduction","youngest","Female",0.979166667,1,0.7,"egg_offspring_quality","gc","EB","Vargas et al. 2013b","Coleomegilla.maculata","Coleomegilla.maculata","656","Insect",65.5,70,20.57911563,23.43608329,14,13,13
"Reproduction","youngest","Female",0.75,1,0.75,"egg_offspring_quality","gd","EB","Vargas et al. 2013b","Coleomegilla.maculata","Coleomegilla.maculata","657","Insect",74.6,70,13.34053972,23.43608329,13,13,13
"Reproduction","youngest","Female",0.979166667,1,0.219512195,"egg_offspring_quantity","ge","EC","Vargas et al. 2013b","Hippodamia.convergens","Hippodamia.convergens","658","Insect",10,8.8,1.307669683,0.435889894,19,19,19
"Reproduction","youngest","Female",0.75,1,0.303030303,"egg_offspring_quantity","gf","EC","Vargas et al. 2013b","Hippodamia.convergens","Hippodamia.convergens","659","Insect",10,10.1,1.307669683,6.97423831,19,19,19
"Reproduction","youngest","Female",0.979166667,1,0.663157895,"egg_offspring_quality","ge","ED","Vargas et al. 2013b","Hippodamia.convergens","Hippodamia.convergens","660","Insect",0.174,0.19,0.014384367,0.014820256,19,19,19
"Reproduction","youngest","Female",0.75,1,0.73255814,"egg_offspring_quality","gf","ED","Vargas et al. 2013b","Hippodamia.convergens","Hippodamia.convergens","661","Insect",0.184,0.19,0.013076697,0.014820256,19,19,19
"Reproduction","youngest","Female",0.979166667,1,0.663157895,"egg_offspring_quantity","ge","EF","Vargas et al. 2013b","Hippodamia.convergens","Hippodamia.convergens","662","Insect",361.3,481.8,254.5596983,257.6109276,19,19,19
"Reproduction","youngest","Female",0.75,1,0.73255814,"egg_offspring_quantity","gf","EF","Vargas et al. 2013b","Hippodamia.convergens","Hippodamia.convergens","663","Insect",405.8,481.8,162.5869306,257.6109276,19,19,19
"Reproduction","youngest","Female",0.979166667,1,0.663157895,"egg_offspring_quantity","ge","EG","Vargas et al. 2013b","Hippodamia.convergens","Hippodamia.convergens","664","Insect",22,21.9,13.51258672,11.33313725,19,19,19
"Reproduction","youngest","Female",0.75,1,0.73255814,"egg_offspring_quantity","gf","EG","Vargas et al. 2013b","Hippodamia.convergens","Hippodamia.convergens","665","Insect",21.8,21.9,9.589577676,11.33313725,19,19,19
"Reproduction","youngest","Female",0.979166667,1,0.663157895,"egg_offspring_quality","ge","EH","Vargas et al. 2013b","Hippodamia.convergens","Hippodamia.convergens","666","Insect",53.8,68.9,23.5380543,20.48682503,19,19,19
"Reproduction","youngest","Female",0.75,1,0.73255814,"egg_offspring_quality","gf","EH","Vargas et al. 2013b","Hippodamia.convergens","Hippodamia.convergens","667","Insect",69.3,68.9,16.99970588,20.48682503,19,19,19
"Longevity","youngest","Male",0.625,0.6,0.857142857,"lifespan","gh",NA,"Vrzal et al. 2010","Culex.quinquefasciatus","Culex.quinquefasciatus","668","Insect",30,27.33,2.751581364,3.130654884,7,10,10
"Longevity","youngest","Male",0.625,0.6,0.864864865,"lifespan","gh",NA,"Vrzal et al. 2010","Culex.quinquefasciatus","Culex.quinquefasciatus","669","Insect",32,27.6,3.16783838,2.972541001,8,10,10
"Longevity","youngest","Female",0.625,0.6,0.868421053,"lifespan","gh",NA,"Vrzal et al. 2010","Culex.quinquefasciatus","Culex.quinquefasciatus","670","Insect",32.71,36.7,2.592836285,0.259306768,7,10,10
"Longevity","youngest","Female",0.625,0.6,0.875,"lifespan","gh",NA,"Vrzal et al. 2010","Culex.quinquefasciatus","Culex.quinquefasciatus","671","Insect",35.25,38,2.602152955,0.259306768,8,10,10
"Condition","youngest","Mixed",0.375221239,0.446808511,0.255319149,"size_growth","er",NA,"Kitaysky et al. 2006","Rissa.brevirostris","Rissa.brevirostris","672","Bird",322.5,330.36,22.0029089,20.2364152,5,5,5
"Condition","youngest","Mixed",0.373595506,0.446808511,0.255319149,"size_growth","es",NA,"Kitaysky et al. 2006","Rissa.brevirostris","Rissa.brevirostris","673","Bird",317.2,314.26,5.92558014,11.89588164,5,5,5
"Learning","youngest","Mixed",0.375221239,0.446808511,0.375,"learning","er",NA,"Kitaysky et al. 2006","Rissa.brevirostris","Rissa.brevirostris","674","Bird",0.8,0.83,0.089442719,0.245967478,5,5,5
"Learning","youngest","Mixed",0.373595506,0.446808511,0.375,"learning","es",NA,"Kitaysky et al. 2006","Rissa.brevirostris","Rissa.brevirostris","675","Bird",0.26,0.57,0.313049517,0.245967478,5,5,5
"Learning","youngest","Mixed",0.375221239,0.446808511,0.444444444,"memory","er",NA,"Kitaysky et al. 2006","Rissa.brevirostris","Rissa.brevirostris","676","Bird",0.86,0.93,0.067082039,0.089442719,5,5,5
"Learning","youngest","Mixed",0.373595506,0.446808511,0.444444444,"memory","es",NA,"Kitaysky et al. 2006","Rissa.brevirostris","Rissa.brevirostris","677","Bird",0.3,0.6,0.290688837,0.245967478,5,5,5
"Condition","juvenile","Female",0.6,0.4375,0.52238806,"size_growth","gi",NA,"Warne & Crespi 2015","Lithobates.sylvaticus","Lithobates.sylvaticus","678","Amphibian",1.02,1.26,0.25,0.1,6,6,6
"Condition","juvenile","Male",0.6,0.383561644,0.48951049,"size_growth","gi",NA,"Warne & Crespi 2015","Lithobates.sylvaticus","Lithobates.sylvaticus","679","Amphibian",0.87,1.27,0.1,0.09,5,6,6
"Condition","juvenile","Female",0.6,0.4375,0.52238806,"body_composition","gi",NA,"Warne & Crespi 2015","Lithobates.sylvaticus","Lithobates.sylvaticus","680","Amphibian",0.28,0.23,0.12,0.17,6,6,6
"Condition","juvenile","Male",0.6,0.383561644,0.48951049,"body_composition","gi",NA,"Warne & Crespi 2015","Lithobates.sylvaticus","Lithobates.sylvaticus","681","Amphibian",0.2,0.21,0.11,0.1,5,6,6
"Reproduction","youngest","Female",0.75,1,0.263157895,"mating","gj",NA,"Xie et al. 2015b","Cryptolaemus.montrouzieri","Cryptolaemus.montrouzieri","682","Insect",24.7,31.53,15.1,19.29,108,92,108
"Reproduction","youngest","Female",0.75,1,0.263157895,"mating","gj",NA,"Xie et al. 2015b","Cryptolaemus.montrouzieri","Cryptolaemus.montrouzieri","683","Insect",26.13,28.01,11,10.79,92,108,108
"Reproduction","youngest","Male",0.75,1,0.263157895,"mating","gj",NA,"Xie et al. 2015b","Cryptolaemus.montrouzieri","Cryptolaemus.montrouzieri","684","Insect",24.46,35.03,16.73,16.87,136,64,136
"Reproduction","youngest","Male",0.75,1,0.263157895,"mating","gj",NA,"Xie et al. 2015b","Cryptolaemus.montrouzieri","Cryptolaemus.montrouzieri","685","Insect",23.45,28.88,10.16,10.83,64,136,136
"Reproduction","youngest","Female",0.75,1,0.588235294,"egg_offspring_quantity","gj",NA,"Xie et al. 2015b","Cryptolaemus.montrouzieri","Cryptolaemus.montrouzieri","686","Insect",1.69,4.6,1.98,2.58,15,15,15
"Reproduction","youngest","Female",0.75,1,0.588235294,"egg_offspring_quantity","gj",NA,"Xie et al. 2015b","Cryptolaemus.montrouzieri","Cryptolaemus.montrouzieri","687","Insect",3.34,6.78,2.72,4.56,30,30,30
